session,run,seq,policy,robot,t_gen_ns,t_selected_ns,t_tx_ns,t_rx_ns,deferral_ns,channel,rssi_dbm,snr_db,payload_hex,payload_bytes,freq_mhz,sf,bw_khz,cr,sent
HWS-005-BACS+,3,60,BACS+,limo02,1784197362172119254,1784197573615475579,0,0,211443356325,8,-102.55,2.95,0x54bbf86f1dc8bca6732ad54308efa93559409eafc95d1d86fe007a6847359818105084e52a39a8b2b435d719aaf34d69d84a02b1,52,868,7,125,4/5,0
HWS-005-BACS+,3,61,BACS+,limo02,1784197367359418267,1784197629093436692,0,0,261734018425,2,-90.89,-1.88,0x893ff335a059570b6ec521bbb7e3fa3cf9e3bb2d0389de1983d660ed4f89e84b75c8a7816f6874dd7e21d2c33bcb16bdd5b55c8b,52,868,7,125,4/5,0
HWS-005-BACS+,3,62,BACS+,limo02,1784197371521398232,1784197531298933374,0,0,159777535142,0,-99.57,3.76,0xae40017da142d2d66f0b993adbdc6b69f95761133833ebdc4023d5dbcf94b4a58cae196775f2061d7ca4099c02a85f47a1cb9127,52,868,7,125,4/5,0
HWS-005-BACS+,3,63,BACS+,limo02,1784197375185179103,1784197534546925791,0,0,159361746688,10,-104.98,13.76,0x9ec2127f977f1a881e5bb4186ea9cfd358683f9171e3188a6e6e1e6311a63955491b3e2bf32646db7fa3f0bcd7eb6413d8f080a7,52,868,7,125,4/5,0
HWS-005-BACS+,3,64,BACS+,limo01,1784197377839366417,1784197549150968962,0,0,171311602545,5,-100.01,8.35,0x6f2ef5e8617a5de634b7a82a107b87b99bb54228736ce001c2601dccf28e7f9d1de3cd369bf55e03308663774ba4309631932c5e,52,868,7,125,4/5,0
HWS-005-BACS+,3,65,BACS+,limo02,1784197381754754484,1784197417249621486,0,0,35494867002,4,-108.18,7.07,0xa8ded0334760c48b2bb8dd5030d0c907455e7d618121e8f72356fcae538c04b20722bb37b7dd503c29e25a25be977be8c613e114,52,868,7,125,4/5,0
HWS-005-BACS+,3,66,BACS+,limo02,1784197384272394132,1784197625204685371,0,0,240932291239,0,-98.29,6.64,0x760241fd60caa4146a65fa82ae9ac2101f8a420d1d74e127a5f4fbe7cf68ca6360dd6d5d6c76386bcd2bd1f3a6aa4f9cb9ab479c,52,868,7,125,4/5,0
HWS-005-BACS+,3,67,BACS+,limo02,1784197386386413610,1784197461247535388,0,0,74861121778,3,-105.80,13.50,0x695277e25434f8b36199c8dd1fa044e3b1248a3a48cdc79fa494d2796d1f3f5aa67afdd9f4ee2aa0909f3f28d5b5374154118ca8,52,868,7,125,4/5,0
HWS-005-BACS+,3,68,BACS+,limo02,1784197390216563024,1784197448166788921,0,0,57950225897,10,-90.90,12.15,0xe48e865c11fca4416ea11d9a92fce22611a0d92cd123bf63f98a24ccc710efc249899ec19a05844cab8730f780cb767e7da0f8e6,52,868,7,125,4/5,0
HWS-005-BACS+,3,69,BACS+,limo02,1784197394898299348,1784197505999324227,0,0,111101024879,7,-83.49,3.40,0x3fe433b8c25662d80787280d4c6d1d28de8bb6069c787e1cd455df895e330e15f6684285c4bc4b42d5be97b975e0cab13d518966,52,868,7,125,4/5,0
HWS-005-BACS+,3,70,BACS+,limo01,1784197399564839984,1784197701804571232,1784197701804573889,1784197701978616093,302239731248,1,-82.48,0.13,0x3428605f5157e5183e90c8e18ae9d8ccd175f17b07c08aefeb12c29d58e12b8c3258bcd82c4bcd5fb407bfb1b84906ca5718e60a,52,868,7,125,4/5,1
HWS-005-BACS+,3,71,BACS+,limo02,1784197404149440695,1784197544925724268,0,0,140776283573,6,-103.47,3.70,0x0306cce5f79f56b0a10139a16cdd246745969841def4a2d8b7be02a352907a2468aa78f309bd91d878ce7615bf4c6ea2027612ae,52,868,7,125,4/5,0
HWS-005-BACS+,3,72,BACS+,limo02,1784197404032605490,1784197734253694007,0,0,330221088517,7,-80.38,10.97,0x737d6dc01a7f9bb91e38578aeb3c511758f6de42c960bab6cb0f70d25939098d60c9aaeb187fb12e16b4596ccc546d15b234f53e,52,868,7,125,4/5,0
HWS-005-BACS+,3,73,BACS+,limo02,1784197411058284611,1784197556741437964,0,0,145683153353,7,-101.66,7.04,0x2409acd5a128648e140efe1d185cc61582e814eab23055210a244b0eeaa47423877cfbd02ae29d613e64a04c95a61a53fa2b80b2,52,868,7,125,4/5,0
HWS-005-BACS+,3,74,BACS+,limo01,1784197411558932901,1784197568926368003,0,0,157367435102,1,-97.35,2.00,0xd001529427d0468f07a1a1e9567e66fdea11f8340762e47d42901933393bcf3b338bbdb7241fc29c05b8012a4de9b74a938f6247,52,868,7,125,4/5,0
HWS-005-BACS+,3,75,BACS+,limo01,1784197417985199038,1784197535269162872,0,0,117283963834,7,-90.44,-1.32,0x78eb92a6f1d2a3497ff0314afac6ff9d1d71c68a228be3a1c2fff6a9e5f079e911aa6408feb173e4594253087887af7aef628752,52,868,7,125,4/5,0
HWS-005-BACS+,3,76,BACS+,limo02,1784197419708363990,1784197645776057329,0,0,226067693339,1,-88.18,13.34,0x32b36f5bea16d3ccc356e19d1a6d4c44cf10ffd34350cad4efa810ef933d5a47abf346e66b4e84804ac66e46aae6535d616e574e,52,868,7,125,4/5,0
HWS-005-BACS+,3,77,BACS+,limo01,1784197422612681580,1784197548076526607,0,0,125463845027,1,-99.77,6.11,0xd8d1a78fc63c51deacf98f9203f1d1f41395164f77e01144803fd180cda8bc60e35bdb646976551be1c76394561a4fe695279246,52,868,7,125,4/5,0
HWS-005-BACS+,3,78,BACS+,limo02,1784197425711099635,1784197734201427429,0,0,308490327794,3,-82.62,11.95,0x2f068749911974b01aa9fb5dcc6b96e3d012eabf9565177d0ba8a045ccd95e8ef79ffed166de2855935f944069320e1ad246a59d,52,868,7,125,4/5,0
HWS-005-BACS+,3,79,BACS+,limo01,1784197430066411140,1784197545322181099,0,0,115255769959,4,-88.09,11.00,0x121037a3554c134d9398e45b7b40a8ea622786fc5af4cd781004f0891e84891f875d0053e2583d9338c9da749676719b00380501,52,868,7,125,4/5,0
HWS-005-BACS+,3,80,BACS+,limo02,1784197436081901486,1784197741350569079,0,0,305268667593,2,-88.94,-4.39,0xd37e7cb4603cb9bbbee31b9aef2ea8004dbff74b9dddf06de4f3507a6a44b87322594dc60b13a0901bd9cecb27f8ae8cdf285849,52,868,7,125,4/5,0
HWS-005-BACS+,3,81,BACS+,limo02,1784197438638056979,1784197794332923074,0,0,355694866095,10,-105.27,4.88,0x9b8670cb61f3e4e9c1cb83c229a92cd7dc3f0037156ac2456a35a0df8c2217bb723c601206d483aa27727f9e298dc36692dc708a,52,868,7,125,4/5,0
HWS-005-BACS+,3,82,BACS+,limo02,1784197443036963513,1784197545268411807,0,0,102231448294,5,-88.44,-1.11,0xbb7c6962573a5a7adb9a0e48db0f8bbd47ee9155bd1a2b5254fbef17761e17e570a9ac25ea1e6eb3b1977f26daa896de37408b38,52,868,7,125,4/5,0
HWS-005-BACS+,3,83,BACS+,limo02,1784197443549790191,1784197637112076369,0,0,193562286178,2,-90.28,2.71,0xb3eb550104e3b4dd004c9bfff3013566290158c2485ed3216f59a7a19955a699d19d40dd5589a673b40da5001ce809d7d3d4d314,52,868,7,125,4/5,0
HWS-005-BACS+,3,84,BACS+,limo01,1784197450513578531,1784197627610706484,0,0,177097127953,0,-89.42,-3.41,0x68848ce8e372136be8323a0c81c4b664c97f3a7a13d4c246e926677f0162d92d71de0607cc3e9a540055256e8bbd3ddf39a42ab5,52,868,7,125,4/5,0
HWS-005-BACS+,3,85,BACS+,limo01,1784197452761511569,1784197812999905475,0,0,360238393906,5,-94.52,7.99,0xcfdf1bb417f89690e9da522db4cf2abae5f02a41b2c6cb7c269211036b4512d5c8db02284250ffc8d6c1c6e5891c856b2b98cb19,52,868,7,125,4/5,0
HWS-005-BACS+,3,86,BACS+,limo01,1784197454592294299,1784197625562097348,0,0,170969803049,5,-96.88,2.34,0x1060a2faa5b31903992196e23f18a27b87b700186ed6cb8da2e0a6981c5ca7aea24b02bf9b8d38a12f1ce091d741b1ef2395eefc,52,868,7,125,4/5,0
HWS-005-BACS+,3,87,BACS+,limo02,1784197460717524405,1784197583676717211,0,0,122959192806,4,-109.92,3.26,0x132cab96662fe469755bc7460c1a497a76f48c5cac606b4139a0f970a523a60bc097ef53f4f3730b32e1c999c267e6af0288914b,52,868,7,125,4/5,0
HWS-005-BACS+,3,88,BACS+,limo02,1784197463936306333,1784197562824412548,0,0,98888106215,0,-91.51,4.28,0xe939cbf7cb489f567d23c9173216f6d11da5b9e11b740ca44a2245726432302380962abe114501a7d02b00a33df2d05a9e904c24,52,868,7,125,4/5,0
HWS-005-BACS+,3,89,BACS+,limo02,1784197465824352033,1784197535219281780,0,0,69394929747,4,-109.59,12.70,0x63d14251f3353d7dbc38c9096b293ba25a5ae48bc42fd01a38b4890c4890ce17aae06160bc9c85f44697f1079d274a396ce25784,52,868,7,125,4/5,0
HWS-005-BACS+,3,90,BACS+,limo02,1784197468914079073,1784197708568182745,0,0,239654103672,10,-109.88,-4.93,0x5c41dbc884a608db5232cab41d60e96210fbfce573bc31cba78ee1176cecadef33ad75374a2b7dcc2b361ab350b0ee414fc525aa,52,868,7,125,4/5,0
HWS-005-BACS+,3,91,BACS+,limo02,1784197475110886140,1784197618578163998,0,0,143467277858,5,-84.63,-1.29,0x364f2da5e4618c32e7edfc4b1b823e3237eeadf119b2db11c6e8110b4dcd6abff1b9a30ac7c1be274b8d4a34cde66dc4e40bd661,52,868,7,125,4/5,0
HWS-005-BACS+,3,92,BACS+,limo01,1784197478005255263,1784197578271488806,0,0,100266233543,8,-102.08,-0.05,0x2da6807aecfdb8d76744910e17207ce7c03eb527e1ea3c89aed7738c03ee87014496238f8ee0899544bd86d4d661ef96572ed57c,52,868,7,125,4/5,0
HWS-005-BACS+,3,93,BACS+,limo01,1784197481725606485,1784197640716975419,1784197640716977810,1784197640882509531,158991368934,8,-93.78,14.95,0x9f06b7be58295da272dda1edf9002f053d470ff2a3fd6db8d0671d2a834f16fc4ce48ff879e5802b73e2649581d2893f86d2768a,52,868,7,125,4/5,1
HWS-005-BACS+,3,94,BACS+,limo01,1784197485071006052,1784197541806844993,0,0,56735838941,5,-83.47,1.46,0x8727daf7b0ed05b85cffb4f5859df37d7fcb77a2dd0c3410f94406ad1234bec33b09f8ad1ad7456063eb6710dc644c582f704843,52,868,7,125,4/5,0
HWS-005-BACS+,3,95,BACS+,limo01,1784197487518486723,1784197580644409680,0,0,93125922957,8,-101.25,12.46,0x06208ab0ca2e53eaf6ae7ac05e04a653d0312709ba87b3798b49dcf66b5e377105476f4e517d63748238139c4d5fc3966faeba59,52,868,7,125,4/5,0
HWS-005-BACS+,3,96,BACS+,limo01,1784197493087893433,1784197749139129985,0,0,256051236552,1,-106.47,5.77,0x4064da1e0de290baa2433f806091b57d99f7c476a94e943b97a5abb0261064a03090b85f63e4079b032a4fb02d91dd44ce3f9488,52,868,7,125,4/5,0
HWS-005-BACS+,3,97,BACS+,limo02,1784197496223198865,1784197670227326864,0,0,174004127999,5,-95.14,5.99,0x7bd9a01d57e2df724f809c5f7e26a7586ab6d6b35626570269b9a20fb7a1f9ea2834a236cda29e5e7173f515fa9293a2c082b50d,52,868,7,125,4/5,0
HWS-005-BACS+,3,98,BACS+,limo01,1784197497293572949,1784197766662026162,0,0,269368453213,7,-91.78,0.49,0x4a08a7f7101b0123515cdad810cf691b305213ca9608ff5dea8b23281f6a752be867c4ff0f8f8775175e22fba0870cf8364b1d71,52,868,7,125,4/5,0
HWS-005-BACS+,3,99,BACS+,limo02,1784197500954867159,1784197735842711369,0,0,234887844210,10,-84.72,4.68,0x3d9502d892a401955b67af4a4a5b534f3d195aa06a0c64af932ae05417540b082e9dd82830920407bd27bcf0076461fce51f3f33,52,868,7,125,4/5,0
HWS-005-BACS+,3,100,BACS+,limo01,1784197505877064481,1784197633433198582,0,0,127556134101,7,-82.99,-2.37,0x0a80ef99132ee9cba24bda1bd54680db8a9d1ac8640c48b66c179ea13b5e6a52124217e5b8747d07fcde224b46a2816cf79016eb,52,868,7,125,4/5,0
HWS-005-BACS+,3,101,BACS+,limo01,1784197508297743038,1784197602961330840,0,0,94663587802,9,-85.15,7.04,0x183ae7ba571d7d442e1fac88c7e1412705a08cc31041d3687b24cde9833ec1a73a0ae64d3d0892b64bf351971a897146df32d2d4,52,868,7,125,4/5,0
HWS-005-BACS+,3,102,BACS+,limo01,1784197515276023762,1784197954991832677,1784197954991833756,1784197955164882775,439715808915,9,-107.23,14.08,0xc8a3ebcaf212ff25c4b8819e7bc379d4150f461222431309350632a95592c4d885ea1a5a780ec9b0723dc3f5759d5e2f5fe41ad1,52,868,7,125,4/5,1
HWS-005-BACS+,3,103,BACS+,limo01,1784197517172743559,1784197722885342968,0,0,205712599409,5,-101.74,-0.23,0x682c1defc9faf33696c978b3312d18b6099748a1548786aff842905e1476e0ee107927eaa4a5da2f9d0c1fdb916f6546b5bb54de,52,868,7,125,4/5,0
HWS-005-BACS+,3,104,BACS+,limo02,1784197522310637000,1784197616338477924,0,0,94027840924,5,-82.21,3.41,0xec2d197688e2d9881eaf823c93289ae89a33e22cfa5e9c1af2ec158d7765e1d361a4cf70d846473180ef57d9f4d7ab1ab4a62349,52,868,7,125,4/5,0
HWS-005-BACS+,3,105,BACS+,limo01,1784197523900916368,1784197651691802301,0,0,127790885933,10,-103.60,8.90,0x728fb7ad867a23bbb7b2f6de029bc0ec5980b3efbd05c86767b3d1edc95cd7a43c762b3be063a022eeb60c1ad166005c4e3601f3,52,868,7,125,4/5,0
HWS-005-BACS+,3,106,BACS+,limo01,1784197528377642303,1784197762783733960,0,0,234406091657,0,-97.22,9.31,0xb9b91633e03c7da9c7c81637801f14af975938ad805bea94d273bb8b08a4955ba6bdf00c709c0a022c8bb810148b64aeac219fd8,52,868,7,125,4/5,0
HWS-005-BACS+,3,107,BACS+,limo01,1784197532109790540,1784197596625982243,0,0,64516191703,4,-87.04,3.46,0x9d30d69237e22222bc2ee9ec1723161a94f53fad4631621b2894d2b1c283542504177735d5f6aaf6eaddbd62715ca7cfd50d470b,52,868,7,125,4/5,0
HWS-005-BACS+,3,108,BACS+,limo02,1784197534319313761,1784197686168561533,1784197686168566088,1784197686339927205,151849247772,9,-84.04,5.38,0xd9660a1ecef0739c2120a17b09577e064bd23a5829b5e6e78e663c9fdba927df84184201047294a6cfc20a4bf8f98b6e365228d6,52,868,7,125,4/5,1
HWS-005-BACS+,3,109,BACS+,limo02,1784197538782027749,1784197740156557207,0,0,201374529458,1,-81.62,0.03,0x68f53dd0b7969e61483b160382033e6a2545a335f7609a87f2e913f3b5219142b9c0558ee045946a78f6d275edd95db2f06e74d7,52,868,7,125,4/5,0
HWS-005-BACS+,3,110,BACS+,limo02,1784197543673409493,1784197706701002091,0,0,163027592598,8,-80.45,14.71,0x97f0b70dc8c14e78375be8a653d5da6ef3874873a209821953aceb0d3ea3928b4e9f556048a6d46b6e2ed4b82455771dbedea0f4,52,868,7,125,4/5,0
HWS-005-BACS+,3,111,BACS+,limo01,1784197545662346267,1784197617430427075,1784197617430428793,1784197617596298173,71768080808,8,-91.15,-2.51,0x0800ec5f0f37bbf9a207af425c3d094b63cbe922ba22d3519356d24da1f889bfe4f41e12f61de3250de13ecc269c8499086a2544,52,868,7,125,4/5,1
HWS-005-BACS+,3,112,BACS+,limo01,1784197549660930758,1784197645263276302,0,0,95602345544,0,-109.05,4.20,0x509bcaf9ed3e2cce9e370b379bb020166380fd3abf66e42d40caf3b05991551b293b2a6d4abefd1f94084c31cf8687424ff4c30f,52,868,7,125,4/5,0
HWS-005-BACS+,3,113,BACS+,limo02,1784197552439121687,1784197587586040826,0,0,35146919139,10,-107.81,1.92,0x98683b01c5df96074e2ef2d262b08281970dcceaa7a707b67f40b2a083f8715083dcd32cff47a6855dc2ae1849e6f2de2814c139,52,868,7,125,4/5,0
HWS-005-BACS+,3,114,BACS+,limo02,1784197554487310116,1784197805821033029,0,0,251333722913,6,-83.79,8.93,0x9976f126f6719a2419844bb8bb4250f8d135b3e2d6d1a98de6c97b2b648b93c578ef89740e9b774253f2478fe9535354c3c7ebdc,52,868,7,125,4/5,0
HWS-005-BACS+,3,115,BACS+,limo02,1784197561469667819,1784197723977363581,0,0,162507695762,2,-83.47,1.21,0xf5b0fbbdd42b464c5bb004546227646e39140cc46024d9186b296058a651a016cfbfebb76b60e8327a9aad0966507b30a7a70a60,52,868,7,125,4/5,0
HWS-005-BACS+,3,116,BACS+,limo02,1784197565467947203,1784197951774775472,0,0,386306828269,4,-104.07,14.83,0x6339ab96ba3f0ff4c11342774ead5197d818469785ba03976bdb9243fbe1556977061ed8b167d4bf436168cf2f81df4676c942a2,52,868,7,125,4/5,0
HWS-005-BACS+,3,117,BACS+,limo02,1784197565377185239,1784197657002193043,0,0,91625007804,2,-103.49,7.13,0x37a643a85dc927ab964f498a9d8a39feb213f6616497ad938de3c2acb69f2d64fcb2d9f6ce2a4ab264ab7e4c6491961a0213c972,52,868,7,125,4/5,0
HWS-005-BACS+,3,118,BACS+,limo02,1784197569671523982,1784197783222114375,0,0,213550590393,3,-94.25,-1.57,0xc368ec8d3e1b2f9642c790bce08fd8bcae4b73730ff9984a2aa11308c95b7db6e081dcc94bcb5e16050eeb826158cc2c54eae726,52,868,7,125,4/5,0
HWS-005-BACS+,3,119,BACS+,limo02,1784197572999340779,1784197670172757616,0,0,97173416837,0,-99.85,5.12,0xb26313c8431f8c6b853120af754362c0eea6380609a147afa1951a2dd29422b6f34a4183f9e69bd703b3b614de2b5bf10f739abf,52,868,7,125,4/5,0
HWS-005-BACS+,3,120,BACS+,limo01,1784197579079537784,1784197812751565521,0,0,233672027737,0,-81.91,-4.74,0x2050821da79c50b4afaaf5ca3284f2a692d168d287fd9baaf853989e5dc07f4d26014a635774ff808c7e23b7c393b1efcc88f8b0,52,868,7,125,4/5,0
HWS-005-BACS+,3,121,BACS+,limo02,1784197579730484633,1784197836007305481,0,0,256276820848,6,-101.01,13.90,0xd50425271f1ac81e549a35638d2a3acc5f914338a8369c1c8d79ef1a22397b140e8d1e6da5e9b34cc8e5e0fefa41b48bbe285248,52,868,7,125,4/5,0
HWS-005-BACS+,3,122,BACS+,limo01,1784197584765552030,1784197772415141710,0,0,187649589680,1,-105.77,12.52,0xd1f0fd6185b89aca912afb96235d6e05cbd9f1babed2ffd0d3d4cf91c3810b500d927ea3ecedaec52662567b84be6e3d6d600848,52,868,7,125,4/5,0
HWS-005-BACS+,3,123,BACS+,limo02,1784197588045425702,1784197630814028436,1784197630814032116,1784197630979263422,42768602734,6,-94.73,-4.32,0x1ff3bc39e9dbdb60c1a4478e394af0861343c69cf1bb2e74553357c83d2c62cf97af3088d7b0dc90a683cc1add04e286fb2ae100,52,868,7,125,4/5,1
HWS-005-BACS+,3,124,BACS+,limo01,1784197591051112284,1784197831711621179,0,0,240660508895,6,-91.45,-2.41,0xf2fe9f42809777d3d56c9d2f5a0411bb6470be86c18af06825872f661e7c827673234e01a93fac0250cd52d40f33dd8d1350b3ba,52,868,7,125,4/5,0
HWS-005-BACS+,3,125,BACS+,limo02,1784197595157207317,1784197812467978530,0,0,217310771213,6,-90.13,-3.82,0xbbb3ad4418e1ca3d1447744a6912ca2baeea0c19156d23e0b5f68fb55a0215e3a1ebbb191515f5601f1a5ef72d23be6f5d855536,52,868,7,125,4/5,0
HWS-005-BACS+,3,126,BACS+,limo02,1784197599700632183,1784197727649734536,0,0,127949102353,4,-90.52,-4.87,0xc7f5d6ab3027680deb5b1b4c95669a97ef4b5c01b36c2fc8f70d4c9148431930949a1e86ce5009f7d8800c8b80a635469d2e55c5,52,868,7,125,4/5,0
HWS-005-BACS+,3,127,BACS+,limo01,1784197602655538473,1784197788454811612,1784197788454816559,1784197788627723447,185799273139,0,-84.66,-0.39,0x18b08054baccaf96e645b75c56e9b466a6932978b23aa25bdd555522b58b2fd20593ee59956755fce9ff076a572f88ce4ceac1f4,52,868,7,125,4/5,1
HWS-005-BACS+,3,128,BACS+,limo02,1784197606539278305,1784197754574188203,0,0,148034909898,10,-96.65,14.21,0x490544e8a4c191de3a97cd9d8391644c4fbbe0d02d159d7be80bd7686a069b92ffef8795eafcc4ecb0f0c5be6f5faf560ddf4351,52,868,7,125,4/5,0
HWS-005-BACS+,3,129,BACS+,limo02,1784197609230392551,1784197780182961159,0,0,170952568608,10,-94.33,-3.42,0x27bc503d7a23da7d74ffeb6c1fd98828d1201f22b4dbbc60ef5917c95f370f13024a74c2a77c2e5b0136089986e5d6b16bbf1a4f,52,868,7,125,4/5,0
HWS-005-BACS+,3,130,BACS+,limo01,1784197613020361224,1784197748882782838,0,0,135862421614,4,-82.49,-2.80,0xdc0b1a85a26a1996aaf9de9b24ec834cbce015d240a5ccdeec3e717edeaf1687d6186e16aada0bd442979a1320e6f3799fa8bb79,52,868,7,125,4/5,0
HWS-005-BACS+,3,131,BACS+,limo01,1784197618970578701,1784197841953053967,0,0,222982475266,6,-104.11,0.92,0x1501eecd1f2cab4d3d93307b7413a05472a1222e761670e292528caa50dd40b73fb60c5dc2a90d1b7d46f808dcf3711677c393cc,52,868,7,125,4/5,0
HWS-005-BACS+,3,132,BACS+,limo01,1784197621612600940,1784197769774921174,1784197769774925741,1784197769946346397,148162320234,5,-94.69,-2.88,0x8feb183bc3ba086547129a60067e87a0df86d322f4c8c9cac02212daf7e765b8c5dea5d379c3d1686a9cc7757ee8b20f7295f022,52,868,7,125,4/5,1
HWS-005-BACS+,3,133,BACS+,limo02,1784197624777800100,1784197709315321630,0,0,84537521530,7,-107.28,-2.71,0x0be3c445e283ad606bd2ac7311b4904fdea2c6c7377aee98d4910b504a6afcbbcfd566f93d511720915869ea862f2f10bce97c1b,52,868,7,125,4/5,0
HWS-005-BACS+,3,134,BACS+,limo01,1784197628140505746,1784197803241175536,0,0,175100669790,1,-82.87,6.88,0xb6a07a3c704ac8fb68545831f81ca84466fbbaaad415e07033e60f6e51d8c9df0bae75839c39c2b866a8ed3ef1c6f63d77e39d82,52,868,7,125,4/5,0
HWS-005-BACS+,3,135,BACS+,limo02,1784197630797745809,1784197791848331332,1784197791848335275,1784197792022029350,161050585523,1,-94.67,-2.94,0x37b41c777740842d14615a60addae6e5748fc7ca433104d3e3f25a7d362bf06af9998edcee3e36838e4ea4431b10ba305080c9c6,52,868,7,125,4/5,1
HWS-005-BACS+,3,136,BACS+,limo01,1784197633330729535,1784197831544610923,0,0,198213881388,10,-106.91,9.02,0xd87b1cdb2e2b2e79c27272bdb58796701c7de4d6368b7429db4893ac87f761bec880f0ae2f7711ba89d8d1e301c61fd8d0e4be66,52,868,7,125,4/5,0
HWS-005-BACS+,3,137,BACS+,limo02,1784197640399846838,1784197852874002138,0,0,212474155300,5,-109.15,-3.08,0x0e675c1a9a6578904dedc3315af46d81009e65168b6b678f7460b706a811a67c5bfb9c26cc6928ea0e19909b5cf0021818783d0b,52,868,7,125,4/5,0
HWS-005-BACS+,3,138,BACS+,limo01,1784197641683173829,1784197822315566031,1784197822315569446,1784197822483522504,180632392202,0,-107.12,2.46,0x145f1a5ef69819b739ff2bacfb80b68c6958fd572976e41282853fac671786dc287ae6099b0edc913ac6a33f453980ebf51d87e4,52,868,7,125,4/5,1
HWS-005-BACS+,3,139,BACS+,limo02,1784197647126616409,1784197922223800776,0,0,275097184367,9,-108.46,13.05,0x291475276dcdd80ea3e21b8650cf80d9bcc406a90e672204fb0ce44262ccddb4f644ab23529e86800330cecc39199a24385620e5,52,868,7,125,4/5,0
HWS-005-BACS+,3,140,BACS+,limo01,1784197648083176224,1784197790801770110,0,0,142718593886,9,-106.19,-2.48,0x41183ca7036f6f105b04a5cef423051dcaf6a16fe342cf15412cb350620cbad7b98e21d8fe4456ea10d671e36cfe62f9be488838,52,868,7,125,4/5,0
HWS-005-BACS+,3,141,BACS+,limo02,1784197653080888568,1784197706995637730,0,0,53914749162,5,-90.34,7.59,0xcb3d757bcbf163ad16d0302e9aa3c35bec5f6f375f3f79af62c0bbc25abee98e23471262202c2e20046f566bdafe74bc8b226b68,52,868,7,125,4/5,0
HWS-005-BACS+,3,142,BACS+,limo01,1784197656139183428,1784197882942163056,0,0,226802979628,0,-88.49,7.13,0x5019cd4e16522fd5a67bc2acc25df0c18c24402fcf486c77f3c4aa8a31c5dcf3d38121c92abd0d8631c93d88a29857422469095d,52,868,7,125,4/5,0
HWS-005-BACS+,3,143,BACS+,limo02,1784197662189713490,1784197876606919563,0,0,214417206073,6,-99.13,0.42,0x6300e10d3008e7eaa21e46cef1944f14d21ffc01ce6010d2b7ce083f8a39e0253260ab665ebf7e391cbecb1c348e797cfae504e6,52,868,7,125,4/5,0
HWS-005-BACS+,3,144,BACS+,limo02,1784197665537976764,1784197745093881010,0,0,79555904246,5,-90.32,5.34,0x895200842118f685ef2500560eb3221aa244ccf0b116748bbb539e2be9ba0b977fc651c43f380045f2256a1ae1b931b4cf85770c,52,868,7,125,4/5,0
HWS-005-BACS+,3,145,BACS+,limo01,1784197667375606126,1784197737122759273,0,0,69747153147,3,-88.68,3.95,0xfc480700d0a415197fe419428196b48b1d72a537d71d699908f97eb8c18a7481dda721764be57dbdffbecba5b13201093958c467,52,868,7,125,4/5,0
HWS-005-BACS+,3,146,BACS+,limo02,1784197670438304066,1784198270438304066,0,0,600000000000,3,-91.10,13.96,0x3d72447bd6fcd014a7c3a5d8d3182bc4aa6aa75286971882628464d6dea63a2b0223a614f5bb7b85a7e960aeb6049d29326ba291,52,868,7,125,4/5,0
HWS-005-BACS+,3,147,BACS+,limo01,1784197675441677809,1784197797476338211,0,0,122034660402,9,-100.56,2.99,0x614841ddeb787571744e06a2d9c7cb1fc1abc1ae194b4eaed8b8d76e1d489aa67a66a36e9451aae57861abceb4c92119d5688903,52,868,7,125,4/5,0
HWS-005-BACS+,3,148,BACS+,limo02,1784197676999018602,1784197880525267936,0,0,203526249334,0,-106.88,0.94,0x2096cc27db942b8131e891401c991eee623cee58579c54f3f176d0ffac53baafee12ada23cc2e7f491a0fbd770778317906e89c5,52,868,7,125,4/5,0
HWS-005-BACS+,3,149,BACS+,limo01,1784197681139037980,1784197770507157875,0,0,89368119895,8,-82.15,5.71,0x541db65d760217f75a683e0a738d0fa830a64b610390b77622a8af2f54d8f34f3bec486f41fb7313059317e1ba679873e89c1775,52,868,7,125,4/5,0
HWS-005-BACS+,3,150,BACS+,limo01,1784197684021847602,1784197754678269409,0,0,70656421807,1,-100.82,6.97,0xfa6561d9826308a408bdbe478ae7dae34369662d3e0bca4db0e628567ab10339eb808b3db87edf6d003a16f9ea45076a01c8f4cf,52,868,7,125,4/5,0
HWS-005-BACS+,3,151,BACS+,limo01,1784197690394537929,1784198103328016884,0,0,412933478955,10,-83.37,13.99,0xefbd195c9e99fb459fbd2d6bd5e61a632afa6400c8e26b762a2df24b389999369a9b636f9e2a53a3911f1608bf2ccbad6c9cd8fd,52,868,7,125,4/5,0
HWS-005-BACS+,3,152,BACS+,limo01,1784197693583724683,1784198042355655037,0,0,348771930354,6,-96.21,0.13,0xae70e8716b38b169641f98e2946bf74c01e7cd692c0dfcab05bbc25a9b5708cec83f6b14f0a7f13c61783024ed4394f9014e9c21,52,868,7,125,4/5,0
HWS-005-BACS+,3,153,BACS+,limo02,1784197697324619968,1784197736315445517,0,0,38990825549,7,-97.38,7.14,0x92c4985659fc9d416d82c8f52ed091156b1d4f7d3629e8f77a9f918f3224903bcc65f3ae15b3277254dffef157c7695531475f5e,52,868,7,125,4/5,0
HWS-005-BACS+,3,154,BACS+,limo01,1784197699887264544,1784198009385379873,0,0,309498115329,3,-80.32,14.05,0xd769cbb9059feae50c4777d773f6dbd4473a7dfbfd474b134c32aa282c30c84732f22efe0cced4843963e7031b3fe5e48b9e47f4,52,868,7,125,4/5,0
