session,run,seq,policy,robot,t_gen_ns,t_selected_ns,t_tx_ns,t_rx_ns,deferral_ns,channel,rssi_dbm,snr_db,payload_hex,payload_bytes,freq_mhz,sf,bw_khz,cr,sent
HWS-003-BACS,3,190,BACS,limo01,1784112544237736159,1784112856870937289,0,0,312633201130,3,-83.50,-0.65,0x6ca7c18b0527e50113973d51abea0286de71f9b6fb797293c080095d2b5eac11381d13110245a6da68f5efd89b34082e54d3f09d,52,868,7,125,4/5,0
HWS-003-BACS,3,191,BACS,limo02,1784112548764094947,1784112640877486488,1784112640877488245,1784112641043859873,92113391541,7,-85.33,9.22,0x2be2a651b917960137ec441d8d70a6e346060dd9f04b2dddf5cb19f214e946717cc43658d6ce6029b40fd762395076b8c70640d8,52,868,7,125,4/5,1
HWS-003-BACS,3,192,BACS,limo01,1784112555039993041,1784112670663192599,0,0,115623199558,1,-91.91,12.05,0x357b7e974798cb0a85042537aa81c3ac32787ad1c86b169445a7256b1e94eff5d832729270e7d2c13a074713e7643d3f5a25221b,52,868,7,125,4/5,0
HWS-003-BACS,3,193,BACS,limo02,1784112556201357502,1784112679110063250,0,0,122908705748,10,-80.73,2.26,0xf659fe174fc510358a76d81a319e73c380307e149ce26f26c0ceb21c67b693313469b23ec14420bbdf38836019ad19bc83bf2e11,52,868,7,125,4/5,0
HWS-003-BACS,3,194,BACS,limo01,1784112559496531127,1784112749635448636,0,0,190138917509,2,-105.95,2.79,0xfe0698523b02a2f9618cbe07ca1ec7e4bded03964cc08ec0be110b684e5599196f395d7dbfd5ea4dbad514da8b67e5f46b9c3dbc,52,868,7,125,4/5,0
HWS-003-BACS,3,195,BACS,limo02,1784112564234670875,1784112706303542013,0,0,142068871138,10,-89.41,7.81,0x3e0dd34815b14d5b14585a873e86d054dc40f39730c41cb9aa0811940cb8095d533cd14af536af8b7f84ac83841ab462ab3739ce,52,868,7,125,4/5,0
HWS-003-BACS,3,196,BACS,limo02,1784112568155169264,1784112717723416485,0,0,149568247221,5,-89.23,13.82,0x33239528c69b76ee0e7c2fdf8cab00613c8f1c0ef4c4fe7552cbc379a12495e3309cfbb513c444a48bf01e066602a641ca147e56,52,868,7,125,4/5,0
HWS-003-BACS,3,197,BACS,limo02,1784112571065917099,1784112701276123842,0,0,130210206743,1,-98.46,2.80,0x49d7b23401dfcdc158750f6f85cb8380050783b26ace3f8fea33ce8b0b556a6bfd3f50db2171f65dcd1909740ece3cff8dc3acfe,52,868,7,125,4/5,0
HWS-003-BACS,3,198,BACS,limo02,1784112575829364917,1784112652443982140,0,0,76614617223,0,-85.94,11.71,0x2fd232a98f9ebaef61c51992193cf2e944ad0a3a7c44c8c9e878f11b42a7230321d2b20602f5ff68aeffeb88a48103a2faa9f9e8,52,868,7,125,4/5,0
HWS-003-BACS,3,199,BACS,limo02,1784112578397190431,1784112733972029605,1784112733972030626,1784112734143858629,155574839174,10,-97.86,7.82,0x15dcc1371fb78d169ed5318d424d2ac81527c0522890698be049222b86c99abfdcbc24e0041c7d6b527a20e4d001013ac4165f87,52,868,7,125,4/5,1
HWS-003-BACS,4,0,BACS,limo02,1784112582833500721,1784112749617415959,0,0,166783915238,3,-101.21,5.87,0x94857b68754f49e39e273729db5474f4a16a16ea883f18600ee11470373c31f2a5feb1eff4455b683e47863aaaac930d90b5f61e,52,868,7,125,4/5,0
HWS-003-BACS,4,1,BACS,limo01,1784112585823075381,1784112726740377432,0,0,140917302051,10,-103.15,5.29,0x4382b3d4f93f5cba29394688b0cb82d8ee3fcc098a4d66bcefe5168a5296b238060b32140201373b3b35760c72e274561b7eac2b,52,868,7,125,4/5,0
HWS-003-BACS,4,2,BACS,limo02,1784112587409164698,1784112695494469928,0,0,108085305230,4,-96.57,2.08,0xb473b693cb4fb7a10989d525b442b69ee293823999ed46d0be98d2a916c8fa06ca88aa8c63f97a325ee8c315129f0dd48103e6ad,52,868,7,125,4/5,0
HWS-003-BACS,4,3,BACS,limo01,1784112593289517492,1784112741602971592,0,0,148313454100,8,-86.79,13.95,0xde37bcf2e87e9e524031dd0378cfa3a97f1eae4cb8b5e18dd0e74ab51d42a0d89912c072bcb8e348aafafa2a4f367c0a96cd6ec2,52,868,7,125,4/5,0
HWS-003-BACS,4,4,BACS,limo01,1784112596820190352,1784112747867004060,0,0,151046813708,2,-87.93,1.36,0x3fa4741fd8eaf4ff16dfc72b767653ce4050589efec04675d5f9724d5ee1afbefa2e31ece438bce2bd17c5dbcee3c899ecbb9734,52,868,7,125,4/5,0
HWS-003-BACS,4,5,BACS,limo01,1784112601725576673,1784112685911620774,0,0,84186044101,6,-103.16,2.47,0xbfe77eed178171bae1c6eda083305a0350cc8fd6ed998a4e5617f93f4d1ddde71bf40447257de296dd6f0388615ac4b7ca548c4d,52,868,7,125,4/5,0
HWS-003-BACS,4,6,BACS,limo01,1784112603876522493,1784112690471895611,0,0,86595373118,10,-102.39,9.03,0x2e755d49a7fef49f560202bfbd88ced689ddcbf4fe94bc0c070924af8d5aed29d2fb0509bedb30067a5ab4a9d2bff1c857292203,52,868,7,125,4/5,0
HWS-003-BACS,4,7,BACS,limo01,1784112607172018591,1784112661800327612,0,0,54628309021,4,-83.19,-2.59,0xdb63b5bbf6fbaa7c470615348a39a4e3cde75f5fa6d8b33cf5d0b80c3a4a64cb7847cac5e22bd521b0c6b973f105f5056130f935,52,868,7,125,4/5,0
HWS-003-BACS,4,8,BACS,limo02,1784112610862007765,1784112712520018302,0,0,101658010537,2,-105.32,-2.61,0x75b093559c09719bf0e33324102fb29531f540d9ff5b51694be53edf6086a9f5eb136841404b26388758c5dc6a989cb7c23c57e8,52,868,7,125,4/5,0
HWS-003-BACS,4,9,BACS,limo01,1784112613711801810,1784112726720277168,0,0,113008475358,6,-92.77,5.38,0xaafd62da5ce8c51b3d024d77a06b10f13c6810db2eb13f3cbae706601c35e19a7c447f43a91e69db0f6ff145efd139e4c3293afe,52,868,7,125,4/5,0
HWS-003-BACS,4,10,BACS,limo01,1784112618704645139,1784112702638960665,0,0,83934315526,7,-99.45,13.52,0xca0f732b463d9ca66fbf614b5d8dcb92bd3127ee3e20171aa77c442ac1d776aa38446271b2cc32130c09ffb28f8c4cae5b6acd56,52,868,7,125,4/5,0
HWS-003-BACS,4,11,BACS,limo01,1784112620685968404,1784112906636967631,1784112906636968807,1784112906806206272,285950999227,10,-105.36,14.51,0xbda7e8f47e2ec4f5b0f9a97f4567e601d69857507bac65a5ec636bacb535f8e9c7c729aff4ea181569584cc798b639a6f0f1d4c6,52,868,7,125,4/5,1
HWS-003-BACS,4,12,BACS,limo01,1784112625603170852,1784112771733569398,0,0,146130398546,1,-94.05,5.07,0xffda536e557d053d21bff1b0028ec1b5bcabacc35376a2cc9af1b97d3375606f5a71fec1fd07ee9192cb4b7b0f3026de168f9f8e,52,868,7,125,4/5,0
HWS-003-BACS,4,13,BACS,limo01,1784112627773221611,1784112692646414619,0,0,64873193008,8,-88.51,7.09,0x68e6154920ec7dbc6ac320d6ec6facdc5c1d72420681e85aa0edb1b7569d6c6af90a7dc71d7475d43ccec7015d465f6fa588de9d,52,868,7,125,4/5,0
HWS-003-BACS,4,14,BACS,limo01,1784112631920726112,1784112698109216023,0,0,66188489911,9,-105.77,5.11,0x4f11fb3aa705abe7f2e3f5f11ed4a9662b289367562307b2cff7a66e9b3708c6bfe7577a95a256c8edf4fe89c6c06591c775dc18,52,868,7,125,4/5,0
HWS-003-BACS,4,15,BACS,limo02,1784112636933283181,1784112766199679809,0,0,129266396628,1,-109.19,3.69,0x53d5872391a4009375c82f5a3eaf0baaaa8a209283d6f3a15793657fd300a6f598fbaa0f80afabeaeb869a1754784957cf7fd46c,52,868,7,125,4/5,0
HWS-003-BACS,4,16,BACS,limo01,1784112640399342933,1784113063347289170,0,0,422947946237,6,-96.69,14.31,0x43ef1320d7621a13bd7520c3ba07a5500e2b4de96b416799d4de0c2005c462c39d98684be2ac6e55e9b4ef478d00492b02a62c62,52,868,7,125,4/5,0
HWS-003-BACS,4,17,BACS,limo01,1784112641619448644,1784112748888723313,0,0,107269274669,10,-101.74,11.69,0x828a9e2acdb1368d272e8e8f9edeb21ac9e0ad9da8f2fb3638a266c9cd523a880f25a69c19b798b29eaa1286c9de24867630f04b,52,868,7,125,4/5,0
HWS-003-BACS,4,18,BACS,limo01,1784112644971460547,1784112926229582662,0,0,281258122115,0,-89.47,1.48,0x32719ac123992456e2ff874c959bbd0b2b41f6e3a20431147911d23c6b79e3cc89a2b36680909aada1f6da5cb24337a741276c22,52,868,7,125,4/5,0
HWS-003-BACS,4,19,BACS,limo01,1784112649214583658,1784112796327820281,0,0,147113236623,4,-97.31,-2.92,0xd09724593335c81e61151740bac40a4fc65f1313e36ccd29c994ccaa0bb4bb06c6fbe65707c32a733ec98fdde722205d5da20a68,52,868,7,125,4/5,0
HWS-003-BACS,4,20,BACS,limo01,1784112650985883204,1784112741238809903,0,0,90252926699,1,-105.92,8.93,0xafdcaae362ee9b26ee0d32517cc8610fa5b3d38226579ba7735290f425d3f278ff9d4ae00e1d4d9cbea2b8555ad17a0d1248aaf7,52,868,7,125,4/5,0
HWS-003-BACS,4,21,BACS,limo01,1784112657856383382,1784112865368340858,0,0,207511957476,8,-84.33,11.52,0x46356a326ede517aa6e709fe98c52d3ed36955aa2e7ddb11852baca295efaf2cc9312ed313118e90c1db8c4519e4b981d3af3d88,52,868,7,125,4/5,0
HWS-003-BACS,4,22,BACS,limo02,1784112658302427652,1784112813742501557,1784112813742505439,1784112813914750931,155440073905,5,-91.47,-3.44,0x50e6843ac31eb6a1cbe8d7b3e9dbbb102eb47a7c94c36d6673b119c9d02ff05d6370d4cac5774ee788146c0e12681bfa3db40f8b,52,868,7,125,4/5,1
HWS-003-BACS,4,23,BACS,limo02,1784112662156522764,1784113040368764469,0,0,378212241705,2,-105.19,3.75,0xce4238918981cf8ea8423d81112c0b022eee767f8fd238332080df560621d377fc5cede73e22ca43c917a423b515960e1cbdd0c2,52,868,7,125,4/5,0
HWS-003-BACS,4,24,BACS,limo01,1784112667744984404,1784112891096574870,0,0,223351590466,2,-100.66,9.79,0xca08add453b854e31ad35c6c69f56f07413baf23574244734898740290ac3cb31ad120c8d88427befb064d15aecdec0c10d8c85a,52,868,7,125,4/5,0
HWS-003-BACS,4,25,BACS,limo02,1784112669680272572,1784112872875993227,0,0,203195720655,4,-104.58,-4.36,0x5404b826d698c823a12266df84c362a0ad39f6b8b2e7bcf0cc72873ff8981af8fcabbe07cb8d241e6f2a1d95e1deb7735cfa98ea,52,868,7,125,4/5,0
HWS-003-BACS,4,26,BACS,limo02,1784112675986543761,1784112798113551095,0,0,122127007334,9,-84.31,14.60,0x78ec97a255c825673657bd58bae30109687b1f17fb48ec1c698e27531a1989488832bd9bcc648ecd4cf8bc90cf0f3fe275c35795,52,868,7,125,4/5,0
HWS-003-BACS,4,27,BACS,limo02,1784112679525421573,1784112764612233535,0,0,85086811962,9,-85.71,5.28,0x45c0b1d722eeabd43431b2887133aab548d1f859b7840173cfe1bb6c94b5ec38578f33f2f395de245d24becc7f5d9b74ebada110,52,868,7,125,4/5,0
HWS-003-BACS,4,28,BACS,limo02,1784112682716764983,1784112871536630453,0,0,188819865470,0,-88.26,4.54,0xc319777ae9faec86cd0dc2832ef7299aac812f61a37563c9e4d624c24c7e45d9fb38d25f3b6b542d13ce01462c1841f390296ebc,52,868,7,125,4/5,0
HWS-003-BACS,4,29,BACS,limo02,1784112684038960638,1784113111233499907,0,0,427194539269,3,-96.97,13.58,0x53e6894049ea05b6a95c72fce6a2eedb94b207b3fbda06c2efd5e4bf5af0f89840191e534880b2feec01559c0c811df7bc99ab2d,52,868,7,125,4/5,0
HWS-003-BACS,4,30,BACS,limo01,1784112686424368516,1784112974723895591,1784112974723898553,1784112974890323822,288299527075,0,-85.33,0.90,0x5dc3b5e711a31f70459f2ef9e284db48593a86416c1e7695c08798ae89e0c7297f27032e5439c10a830e1cd078ea125ef8888e40,52,868,7,125,4/5,1
HWS-003-BACS,4,31,BACS,limo01,1784112691092593318,1784112799493802177,0,0,108401208859,8,-96.94,-1.02,0x01d0b51bb2a5c7e82882823dcfcf48950a38acce907ba37714cb32220f9144a3c0b714c677ff327c26d1b89dc0b39d5b080b2d52,52,868,7,125,4/5,0
HWS-003-BACS,4,32,BACS,limo01,1784112696970099462,1784113281011004652,0,0,584040905190,3,-101.47,8.10,0xcdc7e97191b61f11611e1b5d081ac242d0c93b418adc4507fe9d9d62fcce8355cbf2987189255bbafcea1761bdd09344cd90ba3b,52,868,7,125,4/5,0
HWS-003-BACS,4,33,BACS,limo02,1784112697187065252,1784112933128848772,0,0,235941783520,1,-96.43,-4.28,0xa3c2ae8de4bb98b4e74a678761aac7babf6a4c56767d7c3665d2e13d1ca891d8d5ac7340b96de2a81c49cfb94aaa3a58c42620fd,52,868,7,125,4/5,0
HWS-003-BACS,4,34,BACS,limo02,1784112704105834619,1784112974135543124,0,0,270029708505,7,-89.81,5.66,0x156bd0937c835440c247ce8d133bf14fca23408707c8b699c8172b185ab72d244778f667aad13b54572749b3eeccb5c14b3d37af,52,868,7,125,4/5,0
HWS-003-BACS,4,35,BACS,limo02,1784112704177265099,1784112860608760955,0,0,156431495856,3,-106.69,9.67,0xbe24858abb4ba9d169a9b839a7d094df41bee210ec701e671a10599a96c36d36fcd9de8b09de9944ced6ba29907fcfc68bbd608e,52,868,7,125,4/5,0
HWS-003-BACS,4,36,BACS,limo01,1784112710229046714,1784112995745365090,0,0,285516318376,3,-87.68,8.66,0x952cf2ee77cce63a0203e661ca8de92543a5147c66427c71f1bbfbdd62dc4ccc8a4b1d6ac65d6cc5c72d9ea871e9efec352c2398,52,868,7,125,4/5,0
HWS-003-BACS,4,37,BACS,limo02,1784112713216070671,1784112846099335433,0,0,132883264762,3,-87.72,-0.97,0xe128369e9e83ee62a12007c7c73ce2140ba683c55886acb1232ba7cefb5e276cfc7a09707d9b2c93852dbfa22cee63d669fcea16,52,868,7,125,4/5,0
HWS-003-BACS,4,38,BACS,limo01,1784112717746504343,1784112874811967821,0,0,157065463478,5,-101.72,1.71,0xeba8e8d646b86f765304f0020e506dcbd592bd997457cca616e010a3256cf55bc00cdf2e077d5aedd4c774533e19acc781667a3c,52,868,7,125,4/5,0
HWS-003-BACS,4,39,BACS,limo01,1784112718922953350,1784113318922953350,0,0,600000000000,8,-94.43,4.40,0x97aede5fd36ebc748c7c0daf0f54b2a0e17452abe45d254509e27dca8e55a13afa4a7a43905bb071ff5b612b5c8d74958daa7562,52,868,7,125,4/5,0
HWS-003-BACS,4,40,BACS,limo02,1784112724482511832,1784112816596560176,0,0,92114048344,6,-80.13,-2.65,0x145274463c2517824e4b8f7c3f7bee9583c852f32782af0dbb499eb6232e7eb429654e53a71120450834730a5647618a37b5d3cf,52,868,7,125,4/5,0
HWS-003-BACS,4,41,BACS,limo02,1784112728894910409,1784112903336148891,0,0,174441238482,2,-108.70,6.74,0x823e26a87f01f4df264e55ae6b368227a1a32293e9e2829f52a57814689b1b9a49d9aa7d63fb5d116d15f4bdb15bfd4465060db3,52,868,7,125,4/5,0
HWS-003-BACS,4,42,BACS,limo02,1784112730290622246,1784112858624626594,0,0,128334004348,6,-98.02,10.69,0x40117e7a148837f41d20b8d0ea7f1a17cfed14f55b7aff52f510d8c80fca799ced3fe750f748c64866b908f4a8e47a0efe578d1e,52,868,7,125,4/5,0
HWS-003-BACS,4,43,BACS,limo01,1784112733418689716,1784112848958551156,0,0,115539861440,5,-99.87,12.94,0xa63173f48d9668c0fb2841403ccb61addc19d106db8fd9d472893014b46a2882ed8691c502c8c5e037d0897ce6552bd475c275d4,52,868,7,125,4/5,0
HWS-003-BACS,4,44,BACS,limo02,1784112738311972165,1784112904971950565,0,0,166659978400,4,-96.61,14.25,0x9c51743e0d832c0a55d1a269406895749908fe30d4fc37eb12faa9e4bc0a13c75caba17fd575d6ec9e422c6e53f22c3e7504ae5d,52,868,7,125,4/5,0
HWS-003-BACS,4,45,BACS,limo02,1784112740809545877,1784112832035888507,0,0,91226342630,9,-88.09,1.35,0xd05e576f86e98bdbcbcb2385c0573d8a911e77539bfb9639c40b93d12f60d395017fa7ee82cddb65d1b979abc12a16fd68eb1000,52,868,7,125,4/5,0
HWS-003-BACS,4,46,BACS,limo01,1784112746152887513,1784112910342581795,0,0,164189694282,3,-83.19,-1.41,0x9c0603e1693697e5e608fd9479141c80f3feb87b77a05f73c43432d1df52ed97444f6afebba45b7f37f27273ec90a20140f56777,52,868,7,125,4/5,0
HWS-003-BACS,4,47,BACS,limo02,1784112747632816972,1784112954939958541,1784112954939961879,1784112955113973691,207307141569,7,-87.32,14.31,0xcdfca074902b46c59c6ea24b8e4d027194bc6b0847a2929c658980c34187ea0235d7e7de2220168e3eb1733515907a743e5747b3,52,868,7,125,4/5,1
HWS-003-BACS,4,48,BACS,limo01,1784112753828801326,1784113040242584672,0,0,286413783346,2,-92.21,-4.96,0xf7535ae314606b52a295b0abfc8745199e12e1d10f8622207392eec586a6d5f41d4c4f8b30f0038c2ae1456788f440ae37839ae2,52,868,7,125,4/5,0
HWS-003-BACS,4,49,BACS,limo01,1784112757534169054,1784112914510157558,0,0,156975988504,9,-108.82,1.15,0xc82e9a9856860a8abb7fb678832167aba405ad4ed1fe9230c5e18de6f6ff2dc38c92249f62c3ffaffc8ab3a6d333c19d611b8b46,52,868,7,125,4/5,0
HWS-003-BACS,4,50,BACS,limo01,1784112759628405448,1784112828754838957,0,0,69126433509,2,-92.08,-4.43,0xc345e09414d7e940b3718fbca324aad45495b45540824cfa0427fec31965295630375b99270925c089525cf69f546ac0c72a4760,52,868,7,125,4/5,0
HWS-003-BACS,4,51,BACS,limo02,1784112763225995176,1784112946456331761,0,0,183230336585,9,-87.71,6.41,0xabd6508df13d08db6073d84722d81176735366359b4ac69abfe84ef8b9000a9f2b23334644aea3ac1a3488668c203a9e4f330320,52,868,7,125,4/5,0
HWS-003-BACS,4,52,BACS,limo01,1784112766032787688,1784112891508654352,0,0,125475866664,1,-83.21,5.60,0xc33683f13bf2829f1a14f19db99857c1848e6e0d5ff8a833c28fbad604f391d6b1bfac381796c799b234c1d7f2db1c38afab750c,52,868,7,125,4/5,0
HWS-003-BACS,4,53,BACS,limo01,1784112768677425301,1784112866005327670,1784112866005330367,1784112866172052983,97327902369,4,-98.70,8.58,0x788741ea9be3109dbb81339db0fcb5664c5691346d5ad6c448fa9b684ce87d72a3b0d27bc17cd4727045360d2055d0ab3b02bb4c,52,868,7,125,4/5,1
HWS-003-BACS,4,54,BACS,limo02,1784112774165262323,1784112900146185436,0,0,125980923113,4,-86.51,5.65,0x364e6930914f782b497888861e4ac19b1a6f511dd85d784a2c332f5627e56545e2beaa16f8103ecf976f5f144f00f94f8715bc98,52,868,7,125,4/5,0
HWS-003-BACS,4,55,BACS,limo01,1784112778050360468,1784112949760519609,0,0,171710159141,4,-89.70,-1.57,0x32ed1d3b1facfd141b95b1c39f6da495ba3b0233fdd0b34940df4a5fad2420504de66154262dc491f8bac3ba24f6b1e098ad5cc6,52,868,7,125,4/5,0
HWS-003-BACS,4,56,BACS,limo02,1784112780858695224,1784112885706770371,0,0,104848075147,2,-108.05,11.66,0x4f91bcd85a0887e53490d1552c98fd0b6f6583b1782d0c4f250638128dfdb94e9ba1ad468ae9fc9968ec322c96245b13c85282db,52,868,7,125,4/5,0
HWS-003-BACS,4,57,BACS,limo02,1784112785198842688,1784112899487115581,1784112899487117506,1784112899652406027,114288272893,5,-90.56,14.66,0x15598b4a0dd439e7a3b87388b78ccf76b81530abf2e54d5b17a6a7c98390d37e3b0278ecaf67bb8603d0e6fbf473c2a9cd6a7357,52,868,7,125,4/5,1
HWS-003-BACS,4,58,BACS,limo02,1784112789177751596,1784112991910571367,0,0,202732819771,10,-105.57,14.69,0x043366f49c083bb2eff2fcd452e97584c6052a2099edeb1b7f8334cf4096ccc84f6954ed33b3869979f560af637441909d425bce,52,868,7,125,4/5,0
HWS-003-BACS,4,59,BACS,limo01,1784112791342570772,1784112844628508237,0,0,53285937465,4,-103.79,12.81,0x2d9dfb87016f63afa7ec84f05903e88e6ad8b7fe1e31040aa775efb4fae33512f234300e3121ba40d566f9877adcd81466c64ff2,52,868,7,125,4/5,0
HWS-003-BACS,4,60,BACS,limo02,1784112796259309942,1784112932321367669,0,0,136062057727,10,-96.07,-1.21,0x3bc3200fe9eefe297adb4f264022f3952faba43576f7e7173e7ec39e6e27c66e77fbaae780c98beabaa6a49b935c18a7b37ebeb0,52,868,7,125,4/5,0
HWS-003-BACS,4,61,BACS,limo01,1784112799744191671,1784113008064616879,0,0,208320425208,9,-86.80,10.88,0x9855c6cfbeee01e9a7a5cf1a19547c7083c051f9bd4a5d8bc2a8cf67e6457e6b20476e9f86983e172f56e659e59922f6a7a250f7,52,868,7,125,4/5,0
HWS-003-BACS,4,62,BACS,limo01,1784112803335606206,1784112919163602281,0,0,115827996075,5,-94.85,9.23,0x978375dd88973c5d0f2c52e8fa71cecf5c6b981ceb673d68292d5273d9547876bc2ffa0f8712e3b563c3307781fafaab7f2c6cf2,52,868,7,125,4/5,0
HWS-003-BACS,4,63,BACS,limo02,1784112804787340941,1784113179487018151,0,0,374699677210,6,-94.44,14.81,0x5987af1cd16a6b1a36642b99726d80f51d8d8ae19eca8bd0a7c5507b9dac8e75a19557512281a0db0b229f70f043e17b00df2c46,52,868,7,125,4/5,0
HWS-003-BACS,4,64,BACS,limo01,1784112807978121912,1784113074459859069,0,0,266481737157,1,-82.54,1.78,0xb5c5f7d874e79dc3184bced82019ab093e9ed79dbb9fe4563b1391be5cfebb7a30b7d0693d9b2038b67c79e2c482d0d96bc729c4,52,868,7,125,4/5,0
HWS-003-BACS,4,65,BACS,limo01,1784112810683142798,1784113057227226891,0,0,246544084093,8,-102.76,6.18,0xded9b4786d7ee1a62736c6ad6340e9a3ae573839c3d5921be0dd65ada7f1809688b91c1ad1de10fff3bf9e3e1ca6864a160ec1a7,52,868,7,125,4/5,0
HWS-003-BACS,4,66,BACS,limo02,1784112814681816483,1784113159742866334,0,0,345061049851,0,-86.92,7.77,0x8215e043d22eec543c8436e296570f3004d7b6772da84b1956fc550ffa710930a8482d472fe73f7cf90703286485445e38e38c84,52,868,7,125,4/5,0
HWS-003-BACS,4,67,BACS,limo01,1784112818051103281,1784113018110736460,0,0,200059633179,5,-81.47,3.17,0xc9528ac6acd20c2a334ffe7f07f53415e5bcd495e0cd9bf07a3d03d4285f02eb8a356ab7007d496445c50f013367a0af4fe205fc,52,868,7,125,4/5,0
HWS-003-BACS,4,68,BACS,limo01,1784112823795685845,1784112922163195541,0,0,98367509696,0,-104.96,8.71,0xfa4991f719f7c18bdb0b0a97c9202211742bfa2becc445c33d8a03035ee861c0c6f28e7108d2adf18a940fc95389246678ba5bb2,52,868,7,125,4/5,0
HWS-003-BACS,4,69,BACS,limo02,1784112828286467135,1784112969328887661,0,0,141042420526,6,-91.85,8.40,0x950957ab13dcb93729510a2fcf3a364b54bacc826580e6fc81724442ca9b04d09ec89436e3bf1d3fe86ec9c3553f8e8cc46d260c,52,868,7,125,4/5,0
HWS-003-BACS,4,70,BACS,limo02,1784112830285027623,1784113124449036676,0,0,294164009053,3,-106.28,8.49,0xd49c038ca397bcf781150176b951d863959120e1d2f3e591c8d86f0a5bf9d2c035ead2118690a3141796b31c24775acebd765db8,52,868,7,125,4/5,0
HWS-003-BACS,4,71,BACS,limo01,1784112832975509729,1784113033411192238,0,0,200435682509,4,-105.27,-2.06,0xc29471d8231c2f2010820262616f24f123a9012731362b7d9a4c1042962ddf017b163fd58b35c68efba0bf71548c7e758b9876c6,52,868,7,125,4/5,0
HWS-003-BACS,4,72,BACS,limo01,1784112839047060162,1784112931989992621,0,0,92942932459,7,-103.51,5.43,0x0bf95ee4a3b553b58c119b5172049f6bfed38a8ab58b2803859f3fba6fe4bda1e623f979f526a704ebc25e45688aaa04a1d4f171,52,868,7,125,4/5,0
HWS-003-BACS,4,73,BACS,limo01,1784112840933446053,1784112939226486177,0,0,98293040124,10,-96.36,3.10,0xb638c80fd35eda09ffbf5dd07caa2c2144c8a2d41d228615d86b03c25558739ca2dcf633d7513276299a678b6caa1ec60f374760,52,868,7,125,4/5,0
HWS-003-BACS,4,74,BACS,limo02,1784112844781928881,1784112933660411191,0,0,88878482310,9,-104.20,-2.49,0xb2587bbd3e5dcc69cbf92054382acef6c1e2bf5c0996444cb22a5398a5d4b9ba8709a7e8571aa298192d057f3e0ac28664b8e55f,52,868,7,125,4/5,0
HWS-003-BACS,4,75,BACS,limo01,1784112847073221555,1784113081481248499,0,0,234408026944,9,-97.59,9.87,0x775f753fd69441cefdc88e919798d6cb9216528bb94ed187c953a8f5c0dc4f7ac32eb3084fd94fd1495564ef0ab9dcdce71dccd9,52,868,7,125,4/5,0
HWS-003-BACS,4,76,BACS,limo02,1784112851349698906,1784113268530354730,0,0,417180655824,6,-94.78,10.32,0xf5604b2ce8b94778005148a67e11f0d5ba31201d2b6188cf9ca498a0f5fddd93270f83995487035d5f2837376d3631106935eddb,52,868,7,125,4/5,0
HWS-003-BACS,4,77,BACS,limo01,1784112854877859948,1784113108865568782,0,0,253987708834,6,-95.16,13.31,0x342e5cdc2ea8af54c9b9376c85c506ad5f8213bfcd2807be98e2af4e2be1bceb23c6cbaedd6f72319f45e6065ad700422666fc42,52,868,7,125,4/5,0
HWS-003-BACS,4,78,BACS,limo02,1784112859072610534,1784112987641858031,0,0,128569247497,5,-85.31,2.73,0xdae49c808cfe2448157982cd1bc475e91645b9432a06ea416c31491029475396bc2332b74b5a721de9084cc0f741e3a2b700412b,52,868,7,125,4/5,0
HWS-003-BACS,4,79,BACS,limo01,1784112862173732732,1784113081971500100,0,0,219797767368,5,-101.02,6.55,0x3610eabae27cefc914401e6c212c7927e8a842e1906e56a3569125dbab016dd7a37a6b82a81d68ce0e619893cf0423cb806d0504,52,868,7,125,4/5,0
HWS-003-BACS,4,80,BACS,limo01,1784112866052212968,1784112955921327565,0,0,89869114597,4,-103.10,3.00,0xe4437b3f7333f7e596df80c529ff476f6c8b098ace0424450ec0f8786a7de431554c1f2ed46e3667c60a0a1bc86ab308db21548a,52,868,7,125,4/5,0
HWS-003-BACS,4,81,BACS,limo01,1784112868955170954,1784113022434886956,0,0,153479716002,4,-98.17,0.85,0x2ae7fdde2ceab84156f8dc960068ca01295d77eb55555fa76bb2173a25b5d20f7f2b6c58f82eeffec7c3c07deb9b0aeca13efaee,52,868,7,125,4/5,0
HWS-003-BACS,4,82,BACS,limo02,1784112873921347741,1784112974186826195,0,0,100265478454,10,-85.83,-1.25,0xe6e1c0845d36070340b3cfeb2babb1fd66e8c7fe3cd4baa01bf4e6630fd2cddbaa41a3da73778c6807dc39aed081a2e086ca0526,52,868,7,125,4/5,0
HWS-003-BACS,4,83,BACS,limo01,1784112876792466325,1784112957192738571,0,0,80400272246,8,-95.45,14.81,0x683f8b91a9256f582067c05eb90d4603013835762b72c9fc5954f6a3dce08746a7b029b777cd975f163d6b4d9cc12ab1da409f12,52,868,7,125,4/5,0
HWS-003-BACS,4,84,BACS,limo02,1784112878042014132,1784112930942566064,0,0,52900551932,3,-100.76,-3.96,0xfb245ffe02abe01c6b31b1a2bc09c5e4ad29600d467e22b0cb31c131dfb885451d0f9c733621bb58a377a2f11e02d4a32dbf3ce1,52,868,7,125,4/5,0
HWS-003-BACS,4,85,BACS,limo02,1784112885042010989,1784113194506525193,0,0,309464514204,4,-108.00,1.44,0x0e758f4abfc032be1bd667ddd11766917e706942ce0a8af50cefb3e37c6d66f593c1c206557b0d8e993362b5b18aa94a85c5b174,52,868,7,125,4/5,0
